"pixstart","pix20","pix23","pixend","alivestart","alive20","alive23","aliveend","deadstart","dead20","dead23","deadend","dpixse","dpixs20","dpix2023","dpixs23","dpix23e","dpixse.1","bzt","nacl","inoc","plnt.micr","plate","lbzt","lnacl","lOD600","lOD750","flOD600","Lcellfb6","cellfb6","red","green","blue","aggrE","daggrE","x","y"
524,2035.18584070796,2296.67256637168,3978,1,1,1,1,0,0,0,0,3454,1511.18584070796,261.486725663717,1772.67256637168,1681.32743362832,3454,1,0,"n","BruceH",2,0.00995033085316809,-2.52572864430826,-4.26869794936688,-4.55638002181866,-4.26869794936688,6.41588614977923,525.987539791596,0.422894323116915,0.407767729125698,0.169337947757386,8.36969740324773,5.95041330819387,127,-127.9
808,1729.59292035398,1433.45132743363,2674,1,1,1,1,0,0,0,0,1866,921.592920353982,-296.141592920354,625.451327433628,1240.54867256637,1866,10,0,"n","BruceH",2,2.30358459332713,-2.52572864430826,-3.88733039283777,-4.1043948980756,-3.88733039283777,7.32540031334659,1432.88675944905,0.442852853321947,0.421257895038297,0.135889251639755,7.33658001234653,2.3328643819279,21.1666666666667,-149.15
761,577.318584070796,463.115044247788,448,1,1,1,1,0,0,0,0,-313,-183.681415929204,-114.203539823009,-297.884955752212,-15.1150442477876,-313,1,10,"n","KSR",2,0.00995033085316809,2.31055326264322,-4.60517018598809,-4.60517018598809,-4.60517018598809,4.47532434440989,2.3282347242822,0.464366837024418,0.439508801817149,0.0961243611584327,5.32806869402852,1.67556089465247,42.3333333333333,-149.15
880,1994.23008849558,4896.57522123894,7161,1,1,1,1,0,0,0,0,6281,1114.23008849558,2902.34513274336,4016.57522123894,2264.42477876106,6281,10,0.8,"y","KSR",2,2.30358459332713,-0.127833371509885,-3.77226106305299,-3.91202300542815,-3.77226106305299,7.56147483486539,1837.18421147223,0.459594901750875,0.468958241212657,0.0714468570364682,12.5277285991197,8.00216688948589,63.5,-149.15
1289,2314.78761061947,4483.86725663717,6996,1,1,1,1,0,0,0,0,5707,1025.78761061947,2169.0796460177,3194.86725663717,2512.13274336283,5707,10,0.8,"y","MoccTr",2,2.30358459332713,-0.127833371509885,-4.16691525505694,-4.30506559353775,-4.16691525505694,6.69021675550403,719.001766323433,0.468342414199854,0.490608324439701,0.0410492613604449,11.0449787657284,6.6304440213878,84.6666666666667,-149.15
1549,3212.66371681416,2670,4715,1,1,1,1,0,0,0,0,3166,1663.66371681416,-542.663716814159,1121,2045,3166,1,0.8,"n","BruceH",2,0.00995033085316809,-0.127833371509885,-4.04555439805267,-3.98998454689786,-4.04555439805267,6.98092576227577,990.419100641602,0.456722773504803,0.431927170844396,0.111350055650801,8.13132915758395,3.30304645524181,105.833333333333,-149.15
1590,496.982300884956,434.761061946903,690,1,1,1,1,0,0,0,0,-900,-1093.01769911504,-62.2212389380531,-1155.2389380531,255.238938053097,-900,0,10,"n","MoccTr",2,-4.60517018598809,2.31055326264322,-5.20300718674371,-5.80914299031403,-4.60517018598809,4.47532434440989,2.3282347242822,0.440150381708674,0.419242720681321,0.140606897610005,5.29681346772398,-3.20417831465063,127,-149.15
2956,876.610619469027,502.495575221239,478,1,1,1,1,0,0,0,0,-2478,-2079.38938053097,-374.115044247788,-2453.50442477876,-24.4955752212389,-2478,1,10,"n","BruceH",2,0.00995033085316809,2.31055326264322,-4.04555439805267,-4.16691525505694,-4.04555439805267,6.98092576227577,990.419100641602,0.474793127268986,0.417324397019269,0.107882475711745,5.46304444723819,-1.72416834386095,21.1666666666667,-170.4
230,0,0,0,1,0,0,0,0,1,1,1,-230,-230,0,-230,0,-230,10,0,"y","KSR",2,2.30358459332713,-2.52572864430826,-3.93734081341244,-4.04555439805267,-3.93734081341244,7.21956387535423,1280.39838509633,NA,NA,NA,NA,NA,42.3333333333333,-170.4
1250,2663.69911504425,3833.30088495575,4211,1,1,1,1,0,0,0,0,2961,1413.69911504425,1169.6017699115,2583.30088495575,377.699115044248,2961,1,0.8,"n","MoccTr",2,0.00995033085316809,-0.127833371509885,-4.55638002181866,-4.60517018598809,-4.50986000618377,5.47331402197794,152.75360049071,0.462097082430883,0.503333758015883,0.034569159553234,13.7265831532351,9.26373192684357,63.5,-170.4
2682,6059.08849557522,4692.58407079646,7334,1,1,1,1,0,0,0,0,4652,3377.08849557522,-1366.50442477876,2010.58407079646,2641.41592920354,4652,0,0,"y","MoccTr",2,-4.60517018598809,-2.52572864430826,-3.81671282562382,-3.88733039283777,-3.81671282562382,7.47132032915796,1671.43002800017,0.465004770044123,0.444954022074704,0.0900412078811729,10.0429433739031,4.03215892395043,84.6666666666667,-170.4
1095,2939.36283185841,3479.66371681416,4561,1,1,1,1,0,0,0,0,3466,1844.36283185841,540.300884955752,2384.66371681416,1081.33628318584,3466,0.1,0,"n","BruceH",2,-2.20727491318972,-2.52572864430826,-2.5133061243097,-2.48290864712533,-2.5133061243097,10.0312248399489,22639.5942567086,0.474806121179447,0.48413521258045,0.0410586662401036,8.97809902876692,5.78795787594605,105.833333333333,-170.4
1323,251.247787610619,0,265,1,1,0,1,0,0,1,0,-1058,-1071.75221238938,-251.247787610619,-1323,265,-1058,0,10,"y","MoccTr",2,-4.60517018598809,2.31055326264322,-4.26869794936688,-4.65646348037564,-4.23360662955561,6.51462946267469,589.448977312436,0.458026472300256,0.424029222449995,0.117944305249749,4.26154637848964,-2.25775034560071,127,-170.4
2912,598.58407079646,654.504424778761,473,1,1,1,1,0,0,0,0,-2439,-2313.41592920354,55.9203539823009,-2257.49557522124,-181.504424778761,-2439,0,10,"n","KSR",3,-4.60517018598809,2.31055326264322,-4.50986000618377,-4.50986000618377,-4.50986000618377,5.47331402197794,152.75360049071,0.474006990784875,0.420185891325071,0.105807117890054,5.15587529976019,-5.33543658258724,21.1666666666667,-192.05
1937,604.884955752212,673.407079646018,915,1,1,1,1,0,0,0,0,-1022,-1332.11504424779,68.5221238938053,-1263.59292035398,241.592920353982,-1022,0.1,0.8,"n","MoccTr",3,-2.20727491318972,-0.127833371509885,-3.86323284125871,-4.1043948980756,-3.86323284125871,7.37561352438606,1511.07621936698,0.486296289485138,0.443214349204014,0.0704893613108483,7.00017596070721,-0.782785100379192,42.3333333333333,-192.05
2641,6309.54867256637,9018.92920353982,10338,1,1,1,1,0,0,0,0,7697,3668.54867256637,2709.38053097345,6377.92920353982,1319.07079646018,7697,1,0,"y","MoccTr",3,0.00995033085316809,-2.52572864430826,-4.30506559353775,-4.3428059215206,-4.30506559353775,6.30767196863685,463.271070319821,0.474013581451051,0.494034925305693,0.0319514932432556,12.7314643770228,2.78655488285378,63.5,-192.05
2628,2332.90265486726,5588.88495575221,7643,1,1,1,1,0,0,0,0,5015,-295.097345132743,3255.98230088496,2960.88495575221,2054.11504424779,5015,10,0,"y","BruceH",3,2.30358459332713,-2.52572864430826,-4.19970507787993,-4.42284862919414,-4.19970507787993,6.60564268909356,653.759981593317,0.463615195629057,0.505286445919353,0.0310983584515908,11.7852412327705,2.76995847604245,84.6666666666667,-192.05
1061,1824.89380530973,2070.62831858407,2083,1,1,1,1,0,0,0,0,1022,763.893805309734,245.734513274336,1009.62831858407,12.3716814159293,1022,0,0,"n","KSR",3,-4.60517018598809,-2.52572864430826,-4.46540824361293,-4.60517018598809,-4.46540824361293,5.70852953218733,215.932656805817,0.472381864623244,0.487297026090129,0.0403211092866265,10.0395218816271,2.87868309836232,105.833333333333,-192.05
3334,3217.38938053097,4278.30088495575,4882,1,1,1,1,0,0,0,0,1548,-116.610619469026,1060.91150442478,944.300884955752,603.699115044248,1548,1,0,"n","MoccTr",3,0.00995033085316809,-2.52572864430826,-4.50986000618377,-4.60517018598809,-4.50986000618377,5.47331402197794,152.75360049071,0.454359148772889,0.453469637807704,0.0921712134194066,10.8588549046125,-1.06510925911852,127,-192.05
3601,1931.22123893805,2834.61061946903,3332,1,1,1,1,0,0,0,0,-269,-1669.77876106195,903.389380530973,-766.389380530974,497.389380530974,-269,0,0.8,"n","BruceH",3,-4.60517018598809,-0.127833371509885,-4.46540824361293,-4.46540824361293,-4.46540824361293,5.70852953218733,215.932656805817,0.463801883739547,0.488832115545109,0.0473660007153441,10.4253688146306,-0.522615339522895,21.1666666666667,-213.3
1732,1898.92920353982,2849.57522123894,2892,1,1,1,1,0,0,0,0,1160,166.929203539823,950.646017699115,1117.57522123894,42.424778761062,1160,0,0,"n","KSR",3,-4.60517018598809,-2.52572864430826,-4.30506559353775,-4.30506559353775,-4.30506559353775,6.30767196863685,463.271070319821,0.452070098638554,0.421415481778515,0.126514419582931,9.98746386796656,1.57418332003466,42.3333333333333,-213.3
1825,2253.35398230089,2756.63716814159,2991,1,1,1,1,0,0,0,0,1166,428.353982300885,503.283185840708,931.637168141593,234.362831858407,1166,0,0,"n","KSR",3,-4.60517018598809,-2.52572864430826,-4.38202663467388,-4.50986000618377,-4.38202663467388,6.0519778007706,339.457825178343,0.462210093376562,0.509395967936308,0.0283939386871302,11.4883810255425,3.23337600469017,63.5,-213.3
2102,2073.77876106195,3051.20353982301,3265,1,1,1,1,0,0,0,0,1163,-28.2212389380529,977.424778761062,949.203539823009,213.796460176991,1163,1,0.8,"n","KSR",3,0.00995033085316809,-0.127833371509885,-4.55638002181866,-4.55638002181866,-4.55638002181866,5.14589816357272,86.2308071608066,0.463369429741498,0.507882937567782,0.0287476326907201,12.1358772213487,2.95595600621017,84.6666666666667,-213.3
2683,3261.49557522124,4127.0796460177,8669,1,1,1,1,0,0,0,0,5986,578.495575221239,865.58407079646,1444.0796460177,4541.9203539823,5986,10,0,"n","KSR",3,2.30358459332713,-2.52572864430826,-3.52336501563636,-3.59356927430961,-3.52336501563636,8.05148948995362,3052.9713594374,0.455389741514254,0.451414273141337,0.0931959853444085,9.68369644867831,1.32069935998628,105.833333333333,-213.3
1136,2385.67256637168,4331.07079646018,6320,1,1,1,1,0,0,0,0,5184,1249.67256637168,1945.3982300885,3195.07079646018,1988.92920353982,5184,1,0.8,"y","KSR",3,0.00995033085316809,-0.127833371509885,-3.98998454689786,-4.16691525505694,-3.98998454689786,7.10534631417912,1132.96913703775,0.463181177964252,0.433851098018211,0.102967724017537,11.8803245283586,4.73993670975969,127,-213.3
2116,5813.35398230089,8201.38938053097,8188,1,1,1,1,0,0,0,0,6072,3697.35398230089,2388.03539823009,6085.38938053097,-13.3893805309726,6072,0.1,0,"y","MoccTr",3,-2.20727491318972,-2.52572864430826,-4.13516655674236,-3.9633162998157,-4.13516655674236,6.76933672978833,785.239324389224,0.472631962548706,0.474519477849728,0.0528485596015661,11.6350284268129,1.40964473330375,21.1666666666667,-234.55
4517,3825.42477876106,7451.58407079646,8516,1,1,1,1,0,0,0,0,3999,-691.575221238938,3626.1592920354,2934.58407079646,1064.41592920354,3999,0.1,0,"y","BruceH",3,-2.20727491318972,-2.52572864430826,-4.23360662955561,-4.3428059215206,-4.23360662955561,6.51462946267469,589.448977312436,0.460607662275534,0.481593091643634,0.0577992460808316,9.60117252459201,-1.93391026650475,42.3333333333333,-234.55
1451,159.884955752212,203.203539823009,670,1,1,1,1,0,0,0,0,-781,-1291.11504424779,43.3185840707965,-1247.79646017699,466.796460176991,-781,1,0.8,"y","MoccTr",3,0.00995033085316809,-0.127833371509885,-4.1043948980756,-4.13516655674236,-4.1043948980756,6.84377217118598,852.525998644416,0.420654911838791,0.401012095218644,0.178332992942565,5.6603135982698,-1.99175209031064,63.5,-234.55
3235,2274.61946902655,2832.24778761062,4335,1,1,1,1,0,0,0,0,1100,-960.380530973451,557.628318584071,-402.75221238938,1502.75221238938,1100,0.1,0,"n","MoccTr",3,-2.20727491318972,-2.52572864430826,-4.23360662955561,-4.30506559353775,-4.23360662955561,6.51462946267469,589.448977312436,0.467989326876581,0.46565849483912,0.0663521782842989,12.0616353741194,4.11686320611753,84.6666666666667,-234.55
3710,1398.79646017699,1487.79646017699,1365,1,1,1,1,0,0,0,0,-2345,-2311.20353982301,89,-2222.20353982301,-122.796460176991,-2345,0.1,10,"n","BruceH",3,-2.20727491318972,2.31055326264322,-3.03655426807425,-3.10109278921182,-3.03655426807425,8.99284277197278,7959.80051186481,0.471439325062811,0.42125895728852,0.107301717648669,5.79563692563752,-4.87484925737714,105.833333333333,-234.55
1807,1423.21238938053,0,501,1,1,0,1,0,0,1,0,-1306,-383.787610619469,-1423.21238938053,-1807,501,-1306,1,0.8,"y","BruceH",3,0.00995033085316809,-0.127833371509885,-3.31044301839369,-3.23145460707506,-3.31044301839369,8.46237049262528,4647.770032969,0.493836353106643,0.455365268470257,0.0507983784230992,5.28977626674832,-1.05015194856364,127,-234.55
2301,498.557522123894,374.902654867257,432,1,1,1,1,0,0,0,0,-1869,-1802.44247787611,-123.654867256637,-1926.09734513274,57.0973451327434,-1869,0,10,"y","KSR",3,-4.60517018598809,2.31055326264322,-3.86323284125871,-4.04555439805267,-3.86323284125871,7.37561352438606,1511.07621936698,0.492832907343467,0.376141578105616,0.131025514550917,5.37139730932783,-3.28529215592126,21.1666666666667,-255.8
3813,4468.90265486726,2078.50442477876,2996,1,1,1,1,0,0,0,0,-817,655.902654867256,-2390.3982300885,-1734.49557522124,917.495575221239,-817,0,0.8,"y","MoccTr",3,-4.60517018598809,-0.127833371509885,-3.23145460707506,-3.14655516328857,-3.23145460707506,8.61474750846122,5426.86176861551,0.455608619846045,0.434265748723356,0.110125631430599,7.50873429205869,-4.00384258677393,42.3333333333333,-255.8
1723,1123.13274336283,3118.15044247788,4644,1,1,1,1,0,0,0,0,2921,-599.867256637168,1995.01769911504,1395.15044247788,1525.84955752212,2921,0.1,0.8,"y","BruceH",3,-2.20727491318972,-0.127833371509885,-4.26869794936688,-4.30506559353775,-4.26869794936688,6.41588614977923,525.987539791596,0.448861052847735,0.502530178799302,0.0486087683529636,11.3287358116366,3.22404751051661,63.5,-255.8
3113,2254.14159292035,3631.67256637168,4439,1,1,1,1,0,0,0,0,1326,-858.858407079646,1377.53097345133,518.672566371682,807.327433628318,1326,0,0,"y","BruceH",3,-4.60517018598809,-2.52572864430826,-4.01738352108597,-4.01738352108597,-4.01738352108597,7.0445491275868,1061.09690667307,0.460484034581378,0.440071597327208,0.0994443680914142,9.38192178279763,2.55086802747355,84.6666666666667,-255.8
1037,363.87610619469,317.407079646018,249,1,1,1,1,0,0,0,0,-788,-673.12389380531,-46.4690265486726,-719.592920353982,-68.4070796460177,-788,10,10,"n","KSR",3,2.30358459332713,2.31055326264322,-4.55638002181866,-4.71053070164592,-4.55638002181866,5.14589816357272,86.2308071608066,0.4611905068452,0.41753572808034,0.12127376507446,4.05834895281558,-2.73488009102269,105.833333333333,-255.8
2903,4253.88495575221,4899.72566371681,4219,1,1,1,1,0,0,0,0,1316,1350.88495575221,645.840707964602,1996.72566371681,-680.725663716814,1316,1,0.8,"y","MoccTr",3,0.00995033085316809,-0.127833371509885,-3.39620984015112,-3.63061054598996,-3.39620984015112,8.29708927102792,3926.68217516117,0.469547079856973,0.48598529996027,0.0444676201827573,11.7547740709577,3.95972767123267,127,-255.8
3003,2071.41592920354,535.575221238938,900,1,1,1,1,0,0,0,0,-2103,-931.58407079646,-1535.8407079646,-2467.42477876106,364.424778761062,-2103,0,0.8,"n","KSR",4,-4.60517018598809,-0.127833371509885,-4.55638002181866,-4.71053070164592,-4.50986000618377,5.47331402197794,152.75360049071,0.462346090775174,0.469746240862725,0.0679076683621001,7.41986545310645,-4.02048320513837,21.1666666666667,-277.45
1067,959.309734513274,2757.42477876106,2518,1,1,1,1,0,0,0,0,1451,-107.690265486726,1798.11504424779,1690.42477876106,-239.424778761062,1451,0,0,"y","BruceH",4,-4.60517018598809,-2.52572864430826,-3.28341434600577,-2.93746336543002,-3.28341434600577,8.51447986146554,4900.95689301793,0.480953338696702,0.468490211853044,0.0505564494502548,11.0858204519739,5.58888060405421,42.3333333333333,-277.45
1825,1453.14159292035,3264.64601769911,3114,1,1,1,1,0,0,0,0,1289,-371.858407079646,1811.50442477876,1439.64601769911,-150.646017699115,1289,10,0,"y","KSR",4,2.30358459332713,-2.52572864430826,-3.88733039283777,-3.93734081341244,-3.88733039283777,7.32540031334659,1432.88675944905,0.47909647431528,0.465629280516226,0.0552742451684941,10.0233040209092,2.02270781209588,63.5,-277.45
4486,3457.61061946903,5051.73451327434,7609,1,1,1,1,0,0,0,0,3123,-1028.38938053097,1594.12389380531,565.734513274337,2557.26548672566,3123,0,0.8,"y","BruceH",4,-4.60517018598809,-0.127833371509885,-4.23360662955561,-4.23360662955561,-4.23360662955561,6.51462946267469,589.448977312436,0.47005410418921,0.456645540268975,0.0733003555418148,8.92097161093355,1.55663561597663,84.6666666666667,-277.45
210,0,0,0,1,0,0,0,0,1,1,1,-210,-210,0,-210,0,-210,10,10,"y","MoccTr",4,2.30358459332713,2.31055326264322,-4.26869794936688,-4.38202663467388,-4.26869794936688,6.41588614977923,525.987539791596,NA,NA,NA,NA,NA,105.833333333333,-277.45
2010,543.451327433628,281.176991150442,450,1,1,1,1,0,0,0,0,-1560,-1466.54867256637,-262.274336283186,-1728.82300884956,168.823008849558,-1560,0,10,"y","BruceH",4,-4.60517018598809,2.31055326264322,-4.1043948980756,-4.30506559353775,-4.1043948980756,6.84377217118598,852.525998644416,0.462320616030802,0.413073153657683,0.124606230311516,4.71712946948017,-4.63449147815075,127,-277.45
0,0,932.530973451327,1613,0,0,1,1,1,1,0,0,1613,0,932.530973451327,932.530973451327,680.469026548673,1613,0,0,"y","KSR",4,-4.60517018598809,-2.52572864430826,-3.9633162998157,-4.13516655674236,-3.9633162998157,7.16360348340068,1206.06181447293,0.463123430847087,0.506685870343698,0.0301906988092146,8.68694158260673,NA,21.1666666666667,-298.7
1039,171.699115044248,183.513274336283,114,1,1,1,1,0,0,0,0,-925,-867.300884955752,11.8141592920354,-855.486725663717,-69.5132743362832,-925,0.1,10,"n","BruceH",4,-2.20727491318972,2.31055326264322,-4.50986000618377,-4.50986000618377,-4.50986000618377,5.47331402197794,152.75360049071,0.467047016054687,0.427672737182052,0.105280246763261,2.78933202838268,-3.45432065867151,42.3333333333333,-298.7
1492,1349.96460176991,3635.61061946903,3023,1,1,1,1,0,0,0,0,1531,-142.035398230089,2285.64601769911,2143.61061946903,-612.610619469026,1531,0.1,0.8,"n","MoccTr",4,-2.20727491318972,-0.127833371509885,-2.60369018577797,-2.57046453814965,-2.60369018577797,9.84950573430908,18863.4918070851,0.447171624821249,0.477866079033531,0.0749622961452204,9.99226533216101,5.53534096843775,63.5,-298.7
770,153.58407079646,227.619469026549,168,1,1,1,1,0,0,0,0,-602,-616.41592920354,74.0353982300885,-542.380530973451,-59.6194690265487,-602,10,10,"y","BruceH",4,2.30358459332713,2.31055326264322,-4.1043948980756,-4.23360662955561,-4.1043948980756,6.84377217118598,852.525998644416,0.475255463245705,0.439044223431538,0.0857003133227566,3.11451400604364,-1.99660300534685,84.6666666666667,-298.7
571,0,0,161,1,0,0,1,0,1,1,0,-410,-571,0,-571,161,-410,10,0,"y","MoccTr",4,2.30358459332713,-2.52572864430826,-3.93734081341244,-3.93734081341244,-3.93734081341244,7.21956387535423,1280.39838509633,0.477169745555943,0.453357203967173,0.0694730504768846,3.09967078030843,-0.436370834752262,105.833333333333,-298.7
838,1768.18584070796,1777.63716814159,2331,1,1,1,1,0,0,0,0,1493,930.185840707965,9.45132743362832,939.637168141593,553.362831858407,1493,0,0.8,"y","MoccTr",4,-4.60517018598809,-0.127833371509885,-3.50655789731998,-3.75075485783202,-3.50655789731998,8.08404065446062,3156.81300354238,0.433019660089482,0.415347784252021,0.151632555658497,8.08274848123388,2.66763268305356,127,-298.7
1500,3200.06194690265,4061.70796460177,3415,1,1,1,1,0,0,0,0,1915,1700.06194690265,861.646017699115,2561.70796460177,-646.70796460177,1915,0.1,0.8,"n","KSR",4,-2.20727491318972,-0.127833371509885,-4.30506559353775,-4.3428059215206,-4.30506559353775,6.30767196863685,463.271070319821,0.460517638347352,0.452584527927865,0.0868978337247824,8.11628509431765,0.210021752498261,21.1666666666667,-319.95
947,0,0,301,1,0,0,1,0,1,1,0,-646,-947,0,-947,301,-646,0.1,0.8,"y","KSR",4,-2.20727491318972,-0.127833371509885,-2.41351665370133,-2.61046987276335,-2.41351665370133,10.2326122105562,27709.5269221896,0.416250639261622,0.391126642800899,0.192622717937478,3.03874654229006,-2.67071597240562,42.3333333333333,-319.95
4103,878.185840707965,226.83185840708,1305,1,1,1,1,0,0,0,0,-2798,-3224.81415929204,-651.353982300885,-3876.16814159292,1078.16814159292,-2798,1,10,"y","BruceH",4,0.00995033085316809,2.31055326264322,-4.1043948980756,-4.30506559353775,-4.1043948980756,6.84377217118598,852.525998644416,0.47518084734072,0.463662341280763,0.0611568113785171,6.28546107830577,-3.42674699918359,63.5,-319.95
1902,1221.58407079646,4242.85840707965,5249,1,1,1,1,0,0,0,0,3347,-680.41592920354,3021.27433628319,2340.85840707965,1006.14159292035,3347,0,0.8,"y","BruceH",4,-4.60517018598809,-0.127833371509885,-4.04555439805267,-4.07454193492592,-4.04555439805267,6.98092576227577,990.419100641602,0.463966577227715,0.498827624549784,0.0372057982225016,11.3393576596292,3.73588932675556,84.6666666666667,-319.95
1415,1478.34513274336,5050.1592920354,7440,1,1,1,1,0,0,0,0,6025,63.3451327433629,3571.81415929204,3635.1592920354,2389.8407079646,6025,0,0,"n","MoccTr",4,-4.60517018598809,-2.52572864430826,-4.13516655674236,-4.23360662955561,-4.13516655674236,6.76933672978833,785.239324389224,0.469484209168772,0.509425946577452,0.0210898442537761,13.9106502481107,7.27614802332528,105.833333333333,-319.95
5019,412.70796460177,492.256637168142,0,1,1,1,0,0,0,0,1,-5019,-4606.29203539823,79.5486725663717,-4526.74336283186,-492.256637168142,-5019,1,10,"n","BruceH",4,0.00995033085316809,2.31055326264322,-4.89285225843987,-5.29831736654804,-4.60517018598809,4.47532434440989,2.3282347242822,NA,NA,NA,NA,NA,127,-319.95
1590,3166.98230088496,6878.99115044248,6801,1,1,1,1,0,0,0,0,5211,1576.98230088496,3712.00884955752,5288.99115044248,-77.9911504424781,5211,0.1,0,"y","KSR",4,-2.20727491318972,-2.52572864430826,-3.41124771751566,-3.70908216143146,-3.41124771751566,8.26810023627382,3812.04270793411,0.434342524916037,0.46072774199181,0.104929733092153,11.6669840305905,4.13422362922224,21.1666666666667,-341.2
2177,121.29203539823,0,115,1,1,0,1,0,0,1,0,-2062,-2055.70796460177,-121.29203539823,-2177,115,-2062,0,10,"y","KSR",4,-4.60517018598809,2.31055326264322,-3.83970234384852,-4.1043948980756,-3.83970234384852,7.42421315329576,1590.58538982598,0.437962693315758,0.374778392573405,0.187258914110837,2.91463909164639,-6.34213978742019,42.3333333333333,-341.2
942,338.672566371681,1826.46902654867,4163,1,1,1,1,0,0,0,0,3221,-603.327433628319,1487.79646017699,884.469026548673,2336.53097345133,3221,1,0,"y","BruceH",4,0.00995033085316809,-2.52572864430826,-4.19970507787993,-4.3428059215206,-4.19970507787993,6.60564268909356,653.759981593317,0.458112326472604,0.495161112944023,0.0467265605833735,10.8072886244396,6.05470547946057,63.5,-341.2
915,0,0,0,1,0,0,0,0,1,1,1,-915,-915,0,-915,0,-915,10,10,"n","MoccTr",4,2.30358459332713,2.31055326264322,-4.55638002181866,-4.60517018598809,-4.50986000618377,5.47331402197794,152.75360049071,NA,NA,NA,NA,NA,84.6666666666667,-341.2
0,0,228.407079646018,634,0,0,1,1,1,1,0,0,634,0,228.407079646018,228.407079646018,405.592920353982,634,0.1,0.8,"n","MoccTr",4,-2.20727491318972,-0.127833371509885,-3.31044301839369,-3.59356927430961,-3.31044301839369,8.46237049262528,4647.770032969,0.479272079741145,0.480879063606159,0.039848856652696,6.58872434398545,NA,105.833333333333,-341.2
1030,0,0,536,1,0,0,1,0,1,1,0,-494,-1030,0,-1030,536,-494,10,10,"n","KSR",4,2.30358459332713,2.31055326264322,-4.8283137373023,-5.29831736654804,-4.50986000618377,5.47331402197794,152.75360049071,0.41174359561715,0.370999885465582,0.217256518917268,2.60619262486386,-5.02609417127999,127,-341.2
224,1349.17699115044,3181.1592920354,4857,1,1,1,1,0,0,0,0,4633,1125.17699115044,1831.98230088496,2957.1592920354,1675.8407079646,4633,1,0,"y","KSR",5,0.00995033085316809,-2.52572864430826,-3.55785119170753,-3.75075485783202,-3.55785119170753,7.9845674259096,2849.81244594881,0.442328320308224,0.516560495610867,0.0411111840809089,12.6567764699138,9.42235296258578,21.1666666666667,-362.85
1782,1122.34513274336,881.336283185841,4293,1,1,1,1,0,0,0,0,2511,-659.654867256637,-241.008849557522,-900.663716814159,3411.66371681416,2511,10,0.8,"n","BruceH",5,2.30358459332713,-0.127833371509885,-3.44201937618241,-3.70908216143146,-3.44201937618241,8.2087494655649,3587.45160112287,0.45793516957092,0.494834517178531,0.0472303132505493,10.555224996189,1.5112383337855,42.3333333333333,-362.85
2076,1865.84955752212,2395.12389380531,2295,1,1,1,1,0,0,0,0,219,-210.150442477876,529.274336283186,319.12389380531,-100.12389380531,219,0,10,"y","BruceH",5,-4.60517018598809,2.31055326264322,-4.1043948980756,-4.1043948980756,-4.1043948980756,6.84377217118598,852.525998644416,0.473648897058824,0.446580882352941,0.0797702205882353,9.59131390552451,3.50083687683238,63.5,-362.85
802,329.221238938053,0,951,1,1,0,1,0,0,1,0,149,-472.778761061947,-329.221238938053,-802,951,149,0,0.8,"n","MoccTr",5,-4.60517018598809,-0.127833371509885,-3.88733039283777,-4.01738352108597,-3.88733039283777,7.32540031334659,1432.88675944905,0.425879971434003,0.416631986724004,0.157488041841993,6.67321591467265,1.18254731280774,84.6666666666667,-362.85
1868,2676.30088495575,5191.92920353982,6763,1,1,1,1,0,0,0,0,4895,808.300884955752,2515.62831858407,3323.92920353982,1571.07079646018,4895,1,0.8,"y","BruceH",5,0.00995033085316809,-0.127833371509885,-3.61191841297781,-3.75075485783202,-3.61191841297781,7.87919658135476,2556.25443025762,0.446956071506431,0.511331843616016,0.0417120848775525,11.8995671605025,4.97199147822161,105.833333333333,-362.85
2154,1247.57522123894,4248.37168141593,6177,1,1,1,1,0,0,0,0,4023,-906.424778761062,3000.79646017699,2094.37168141593,1928.62831858407,4023,0,0.8,"y","BruceH",5,-4.60517018598809,-0.127833371509885,-3.52336501563636,-3.86323284125871,-3.52336501563636,8.05148948995362,3052.9713594374,0.441966141272621,0.512611792177466,0.0454220665499124,11.2628341061299,2.80698783451432,127,-362.85
1063,1020.74336283186,842.743362831858,1098,1,1,1,1,0,0,0,0,35,-42.2566371681415,-178,-220.256637168142,255.256637168142,35,0.1,0,"y","KSR",5,-2.20727491318972,-2.52572864430826,-3.93734081341244,-4.01738352108597,-3.93734081341244,7.21956387535423,1280.39838509633,0.480373612516313,0.477616973855922,0.0420094136277658,8.7561903394818,1.33497529878031,21.1666666666667,-384.1
2776,2801.53097345133,3129.96460176991,3553,1,1,1,1,0,0,0,0,777,25.5309734513276,328.433628318584,353.964601769911,423.035398230089,777,0.1,0,"n","BruceH",5,-2.20727491318972,-2.52572864430826,-4.07454193492592,-4.07454193492592,-4.07454193492592,6.91413624388924,920.906520643025,0.467370837654688,0.494064221199642,0.0385649411456708,9.23293608926817,0.203708192336681,42.3333333333333,-384.1
1023,723.026548672566,0,782,1,1,0,1,0,0,1,0,-241,-299.973451327434,-723.026548672566,-1023,782,-241,0,10,"n","KSR",5,-4.60517018598809,2.31055326264322,-3.75075485783202,-3.98998454689786,-3.75075485783202,7.60470319348281,1922.12108578682,0.474160617244723,0.466168047645817,0.0596713351094599,6.47828284083472,-0.414830110536153,63.5,-384.1
